date,ticker,close_adj,return,volume,market_cap_usd_m
2022-08-04,GRAB,3.619999885559082,,25273900,
2022-08-05,GRAB,3.809999942779541,,38812800,
2022-08-08,GRAB,3.740000009536743,,27501400,
2022-08-09,GRAB,3.559999942779541,,15945700,
2022-08-10,GRAB,3.680000066757202,,18229000,
2022-08-11,GRAB,3.759999990463257,,19933400,
2022-08-12,GRAB,3.8499999046325684,,32820500,
2022-08-15,GRAB,3.7699999809265137,,15312200,
2022-08-16,GRAB,3.6600000858306885,,13815300,
2022-08-17,GRAB,3.569999933242798,,17859800,
2022-08-18,GRAB,3.509999990463257,,11339200,
2022-08-19,GRAB,3.440000057220459,,15550200,
2022-08-22,GRAB,3.4000000953674316,,12541800,
2022-08-23,GRAB,3.4700000286102295,,13858900,
2022-08-24,GRAB,3.5999999046325684,,21544300,
2022-08-25,GRAB,3.1600000858306885,,47106200,
2022-08-26,GRAB,3.049999952316284,,37694200,
2022-08-29,GRAB,2.990000009536743,,25112800,
2022-08-30,GRAB,3.059999942779541,,35719500,
2022-08-31,GRAB,2.8499999046325684,,51519700,
2022-09-01,GRAB,2.869999885559082,,26277500,
2022-09-02,GRAB,2.9600000381469727,,22492700,
2022-09-06,GRAB,2.9000000953674316,,15202900,
2022-09-07,GRAB,3.059999942779541,,19726200,
2022-09-08,GRAB,3.0899999141693115,,31800200,
2022-09-09,GRAB,3.1500000953674316,,17689000,
2022-09-12,GRAB,3.380000114440918,,26622600,
2022-09-13,GRAB,3.0899999141693115,,34326900,
2022-09-14,GRAB,3.049999952316284,,33228100,
2022-09-15,GRAB,2.950000047683716,,21187100,
2022-09-16,GRAB,2.9800000190734863,,42460800,
2022-09-19,GRAB,3.140000104904175,,17408800,
2022-09-20,GRAB,2.950000047683716,,14166000,
2022-09-21,GRAB,2.8399999141693115,,14797400,
2022-09-22,GRAB,2.700000047683716,,17265600,
2022-09-23,GRAB,2.75,,19819900,
2022-09-26,GRAB,2.809999942779541,,18262300,
2022-09-27,GRAB,2.7200000286102295,,23424200,
2022-09-28,GRAB,2.809999942779541,,15895200,
2022-09-29,GRAB,2.559999942779541,,20242100,
2022-09-30,GRAB,2.630000114440918,,12304500,
2022-10-03,GRAB,2.700000047683716,,15105500,
2022-10-04,GRAB,2.9200000762939453,,29548000,
2022-10-05,GRAB,2.859999895095825,,13699600,
2022-10-06,GRAB,3.009999990463257,,12674200,
2022-10-07,GRAB,2.809999942779541,,20280400,
2022-10-10,GRAB,2.680000066757202,,14628100,
2022-10-11,GRAB,2.569999933242798,,18685200,
2022-10-12,GRAB,2.4800000190734863,,11475700,
2022-10-13,GRAB,2.4700000286102295,,14902800,
2022-10-14,GRAB,2.390000104904175,,16652900,
2022-10-17,GRAB,2.4600000381469727,,10876500,
2022-10-18,GRAB,2.5,,9934500,
2022-10-19,GRAB,2.380000114440918,,11069300,
2022-10-20,GRAB,2.380000114440918,,9864400,
2022-10-21,GRAB,2.359999895095825,,9389300,
2022-10-24,GRAB,2.309999942779541,,11648800,
2022-10-25,GRAB,2.4000000953674316,,13759400,
2022-10-26,GRAB,2.5199999809265137,,10859500,
2022-10-27,GRAB,2.4700000286102295,,7141100,
2022-10-28,GRAB,2.5399999618530273,,10378900,
2022-10-31,GRAB,2.5999999046325684,,10850500,
2022-11-01,GRAB,2.640000104904175,,14804900,
2022-11-02,GRAB,2.7100000381469727,,20393900,
2022-11-03,GRAB,2.7899999618530273,,16364300,
2022-11-04,GRAB,2.8299999237060547,,13237200,
2022-11-07,GRAB,2.940000057220459,,11179500,
2022-11-08,GRAB,2.7899999618530273,,10465400,
2022-11-09,GRAB,2.5899999141693115,,13234300,
2022-11-10,GRAB,2.6700000762939453,,13821300,
2022-11-11,GRAB,2.940000057220459,,43281700,
2022-11-14,GRAB,2.9600000381469727,,19406300,
2022-11-15,GRAB,3.130000114440918,,21713000,
2022-11-16,GRAB,3.1500000953674316,,56833400,
2022-11-17,GRAB,3.2200000286102295,,24801900,
2022-11-18,GRAB,3.2100000381469727,,12814400,
2022-11-21,GRAB,2.9700000286102295,,25698400,
2022-11-22,GRAB,2.9100000858306885,,11413400,
2022-11-23,GRAB,2.950000047683716,,10034900,
2022-11-25,GRAB,2.9600000381469727,,5958400,
2022-11-28,GRAB,2.799999952316284,,10609400,
2022-11-29,GRAB,2.8299999237060547,,11068000,
2022-11-30,GRAB,3.0199999809265137,,25069200,
2022-12-01,GRAB,3.069999933242798,,10155500,
2022-12-02,GRAB,3.1600000858306885,,16888600,
2022-12-05,GRAB,3.0999999046325684,,18313500,
2022-12-06,GRAB,3.009999990463257,,14053100,
2022-12-07,GRAB,2.940000057220459,,17067600,
2022-12-08,GRAB,3.059999942779541,,10066100,
2022-12-09,GRAB,3.0199999809265137,,6890600,
2022-12-12,GRAB,3.1500000953674316,,12249700,
2022-12-13,GRAB,3.2200000286102295,,19963100,
2022-12-14,GRAB,3.309999942779541,,17797500,
2022-12-15,GRAB,3.200000047683716,,18844500,
2022-12-16,GRAB,3.190000057220459,,18201400,
2022-12-19,GRAB,3.009999990463257,,8924600,
2022-12-20,GRAB,2.990000009536743,,9587800,
2022-12-21,GRAB,3.119999885559082,,9104400,
2022-12-22,GRAB,3.059999942779541,,12406200,
2022-12-23,GRAB,3.2699999809265137,,16310500,
2022-12-27,GRAB,3.299999952316284,,11488400,
2022-12-28,GRAB,3.1500000953674316,,7438700,
2022-12-29,GRAB,3.2100000381469727,,9292300,
2022-12-30,GRAB,3.2200000286102295,,5819400,
2023-01-03,GRAB,3.4600000381469727,,16958600,
2023-01-04,GRAB,3.5,,11774900,
2023-01-05,GRAB,3.4800000190734863,,7799400,
2023-01-06,GRAB,3.4700000286102295,,10875900,
2023-01-09,GRAB,3.7200000286102295,,27907500,
2023-01-10,GRAB,3.7200000286102295,,14966300,
2023-01-11,GRAB,3.609999895095825,,17341800,
2023-01-12,GRAB,3.609999895095825,,9942000,
2023-01-13,GRAB,3.5799999237060547,,13633900,
2023-01-17,GRAB,3.9700000286102295,,44296700,
2023-01-18,GRAB,3.7100000381469727,,61452800,
2023-01-19,GRAB,3.5899999141693115,,18957200,
2023-01-20,GRAB,3.680000066757202,,22306000,
2023-01-23,GRAB,3.740000009536743,,12914200,
2023-01-24,GRAB,3.5999999046325684,,11913500,
2023-01-25,GRAB,3.680000066757202,,16820100,
2023-01-26,GRAB,3.630000114440918,,15752200,
2023-01-27,GRAB,3.7100000381469727,,26018200,
2023-01-30,GRAB,3.7100000381469727,,15694900,
2023-01-31,GRAB,3.7899999618530273,,14392200,
2023-02-01,GRAB,3.7200000286102295,,19163600,
2023-02-02,GRAB,3.630000114440918,,28678200,
2023-02-03,GRAB,3.549999952316284,,20017100,
2023-02-06,GRAB,3.4600000381469727,,22717600,
2023-02-07,GRAB,3.5,,13876600,
2023-02-08,GRAB,3.609999895095825,,16726600,
2023-02-09,GRAB,3.440000057220459,,17004300,
2023-02-10,GRAB,3.3299999237060547,,14396000,
2023-02-13,GRAB,3.369999885559082,,27083600,
2023-02-14,GRAB,3.4800000190734863,,19160300,
2023-02-15,GRAB,3.680000066757202,,21899900,
2023-02-16,GRAB,3.6700000762939453,,20078600,
2023-02-17,GRAB,3.4800000190734863,,17605800,
2023-02-21,GRAB,3.4000000953674316,,12430000,
2023-02-22,GRAB,3.5,,18951100,
2023-02-23,GRAB,3.2100000381469727,,26941200,
2023-02-24,GRAB,3.0999999046325684,,21298300,
2023-02-27,GRAB,3.1700000762939453,,13512900,
2023-02-28,GRAB,3.2100000381469727,,12384000,
2023-03-01,GRAB,3.0999999046325684,,9128100,
2023-03-02,GRAB,3.200000047683716,,11134200,
2023-03-03,GRAB,3.2799999713897705,,11083400,
2023-03-06,GRAB,3.140000104904175,,12759300,
2023-03-07,GRAB,3.109999895095825,,12315000,
2023-03-08,GRAB,3.1600000858306885,,9262400,
2023-03-09,GRAB,2.990000009536743,,16911300,
2023-03-10,GRAB,2.8499999046325684,,15451500,
2023-03-13,GRAB,2.859999895095825,,11136000,
2023-03-14,GRAB,2.9100000858306885,,11652600,
2023-03-15,GRAB,2.8499999046325684,,6693400,
2023-03-16,GRAB,2.8399999141693115,,16010300,
2023-03-17,GRAB,2.859999895095825,,13455100,
2023-03-20,GRAB,2.7899999618530273,,7645700,
2023-03-21,GRAB,2.869999885559082,,10508600,
2023-03-22,GRAB,2.7799999713897705,,7478600,
2023-03-23,GRAB,2.75,,17044900,
2023-03-24,GRAB,2.680000066757202,,16265500,
2023-03-27,GRAB,2.7699999809265137,,9576500,
2023-03-28,GRAB,2.8499999046325684,,10819400,
2023-03-29,GRAB,3.0199999809265137,,16055600,
2023-03-30,GRAB,2.8499999046325684,,20958300,
2023-03-31,GRAB,3.009999990463257,,17120900,
2023-04-03,GRAB,3.0899999141693115,,17691500,
2023-04-04,GRAB,3.1500000953674316,,22440000,
2023-04-05,GRAB,3.119999885559082,,12060800,
2023-04-06,GRAB,3.0299999713897705,,16310900,
2023-04-10,GRAB,3.059999942779541,,7267700,
2023-04-11,GRAB,2.9800000190734863,,13225800,
2023-04-12,GRAB,2.990000009536743,,15155800,
2023-04-13,GRAB,3.0199999809265137,,8419000,
2023-04-14,GRAB,2.940000057220459,,13299500,
2023-04-17,GRAB,2.9700000286102295,,8299500,
2023-04-18,GRAB,2.990000009536743,,13747300,
2023-04-19,GRAB,3.049999952316284,,12174900,
2023-04-20,GRAB,3.009999990463257,,9756200,
2023-04-21,GRAB,2.930000066757202,,17314800,
2023-04-24,GRAB,2.9200000762939453,,5058700,
2023-04-25,GRAB,2.7699999809265137,,10180500,
2023-04-26,GRAB,2.759999990463257,,13668100,
2023-04-27,GRAB,2.7899999618530273,,12164600,
2023-04-28,GRAB,2.9100000858306885,,11320900,
2023-05-01,GRAB,2.940000057220459,,4495600,
2023-05-02,GRAB,2.940000057220459,,8588900,
2023-05-03,GRAB,2.869999885559082,,13472000,
2023-05-04,GRAB,2.9800000190734863,,9285500,
2023-05-05,GRAB,3.0199999809265137,,10098800,
2023-05-08,GRAB,3.3399999141693115,,29926900,
2023-05-09,GRAB,3.190000057220459,,23456400,
2023-05-10,GRAB,3.190000057220459,,12073000,
2023-05-11,GRAB,3.2100000381469727,,20313600,
2023-05-12,GRAB,3.1700000762939453,,13071600,
2023-05-15,GRAB,3.2799999713897705,,12092000,
2023-05-16,GRAB,3.1600000858306885,,16905000,
2023-05-17,GRAB,3.2200000286102295,,18129100,
2023-05-18,GRAB,2.744999885559082,,79570000,
2023-05-19,GRAB,2.755000114440918,,37201200,
2023-05-22,GRAB,3.059999942779541,,37356500,
2023-05-23,GRAB,3.009999990463257,,20445100,
2023-05-24,GRAB,3.049999952316284,,17346500,
2023-05-25,GRAB,3.0,,18259400,
2023-05-26,GRAB,3.0399999618530273,,12477100,
2023-05-30,GRAB,2.9200000762939453,,20845100,
2023-05-31,GRAB,2.9800000190734863,,96854100,
2023-06-01,GRAB,2.9800000190734863,,16150700,
2023-06-02,GRAB,3.0199999809265137,,8372400,
2023-06-05,GRAB,3.109999895095825,,10558000,
2023-06-06,GRAB,3.2300000190734863,,13026900,
2023-06-07,GRAB,3.240000009536743,,10615900,
2023-06-08,GRAB,3.4000000953674316,,14566300,
2023-06-09,GRAB,3.440000057220459,,22897800,
2023-06-12,GRAB,3.440000057220459,,10299500,
2023-06-13,GRAB,3.450000047683716,,27008200,
2023-06-14,GRAB,3.4000000953674316,,14024000,
2023-06-15,GRAB,3.440000057220459,,12061700,
2023-06-16,GRAB,3.4200000762939453,,23693700,
2023-06-20,GRAB,3.380000114440918,,15718100,
2023-06-21,GRAB,3.390000104904175,,12399500,
2023-06-22,GRAB,3.3299999237060547,,7501000,
2023-06-23,GRAB,3.200000047683716,,19439600,
2023-06-26,GRAB,3.200000047683716,,11122800,
2023-06-27,GRAB,3.2699999809265137,,11002500,
2023-06-28,GRAB,3.25,,12090300,
2023-06-29,GRAB,3.390000104904175,,9936700,
2023-06-30,GRAB,3.430000066757202,,10685100,
2023-07-03,GRAB,3.430000066757202,,8221300,
2023-07-05,GRAB,3.430000066757202,,8417700,
2023-07-06,GRAB,3.319999933242798,,12231300,
2023-07-07,GRAB,3.319999933242798,,8665000,
2023-07-10,GRAB,3.450000047683716,,13163500,
2023-07-11,GRAB,3.559999942779541,,19388400,
2023-07-12,GRAB,3.6700000762939453,,16143000,
2023-07-13,GRAB,3.700000047683716,,15682800,
2023-07-14,GRAB,3.619999885559082,,18267700,
2023-07-17,GRAB,3.619999885559082,,28377600,
2023-07-18,GRAB,3.509999990463257,,40363300,
2023-07-19,GRAB,3.509999990463257,,22568400,
2023-07-20,GRAB,3.640000104904175,,25176800,
2023-07-21,GRAB,3.5999999046325684,,18772900,
2023-07-24,GRAB,3.5999999046325684,,13393300,
2023-07-25,GRAB,3.569999933242798,,23496800,
2023-07-26,GRAB,3.6500000953674316,,14168200,
2023-07-27,GRAB,3.609999895095825,,17918200,
2023-07-28,GRAB,3.759999990463257,,18072100,
2023-07-31,GRAB,3.8299999237060547,,13016200,
2023-08-01,GRAB,3.799999952316284,,11789600,
2023-08-02,GRAB,3.6600000858306885,,19063100,
2023-08-03,GRAB,3.6700000762939453,,9908700,
2023-08-04,GRAB,3.5799999237060547,,9729900,
2023-08-07,GRAB,3.5899999141693115,,12244800,
2023-08-08,GRAB,3.640000104904175,,9255800,
2023-08-09,GRAB,3.569999933242798,,13483000,
2023-08-10,GRAB,3.569999933242798,,19100600,
2023-08-11,GRAB,3.5,,17331200,
2023-08-14,GRAB,3.490000009536743,,17327700,
2023-08-15,GRAB,3.4000000953674316,,15835700,
2023-08-16,GRAB,3.299999952316284,,18491600,
2023-08-17,GRAB,3.259999990463257,,14006600,
2023-08-18,GRAB,3.240000009536743,,14506700,
2023-08-21,GRAB,3.2699999809265137,,18499000,
2023-08-22,GRAB,3.3399999141693115,,25433200,
2023-08-23,GRAB,3.700000047683716,,44219300,
2023-08-24,GRAB,3.6600000858306885,,20518600,
2023-08-25,GRAB,3.700000047683716,,16983800,
2023-08-28,GRAB,3.690000057220459,,23646800,
2023-08-29,GRAB,3.7699999809265137,,17629700,
2023-08-30,GRAB,3.740000009536743,,28816400,
2023-08-31,GRAB,3.7699999809265137,,31974900,
2023-09-01,GRAB,3.8299999237060547,,22363600,
2023-09-05,GRAB,3.809999942779541,,15539100,
2023-09-06,GRAB,3.680000066757202,,20398800,
2023-09-07,GRAB,3.7300000190734863,,17496800,
2023-09-08,GRAB,3.7200000286102295,,13444300,
2023-09-11,GRAB,3.740000009536743,,13866300,
2023-09-12,GRAB,3.7899999618530273,,17665000,
2023-09-13,GRAB,3.5299999713897705,,86285700,
2023-09-14,GRAB,3.509999990463257,,18098700,
2023-09-15,GRAB,3.549999952316284,,14330400,
2023-09-18,GRAB,3.5299999713897705,,12394500,
2023-09-19,GRAB,3.490000009536743,,21918000,
2023-09-20,GRAB,3.4600000381469727,,13639700,
2023-09-21,GRAB,3.4600000381469727,,13790300,
2023-09-22,GRAB,3.430000066757202,,8708200,
2023-09-25,GRAB,3.430000066757202,,10990000,
2023-09-26,GRAB,3.4000000953674316,,11458800,
2023-09-27,GRAB,3.380000114440918,,20921100,
2023-09-28,GRAB,3.4700000286102295,,14482300,
2023-09-29,GRAB,3.5399999618530273,,15580200,
2023-10-02,GRAB,3.4800000190734863,,19845600,
2023-10-03,GRAB,3.3499999046325684,,27370300,
2023-10-04,GRAB,3.4000000953674316,,18224300,
2023-10-05,GRAB,3.4800000190734863,,16904000,
2023-10-06,GRAB,3.5,,9389800,
2023-10-09,GRAB,3.440000057220459,,13512600,
2023-10-10,GRAB,3.5299999713897705,,11492700,
2023-10-11,GRAB,3.490000009536743,,10962200,
2023-10-12,GRAB,3.4700000286102295,,13216900,
2023-10-13,GRAB,3.4200000762939453,,25474100,
2023-10-16,GRAB,3.4200000762939453,,22883500,
2023-10-17,GRAB,3.430000066757202,,11997800,
2023-10-18,GRAB,3.3299999237060547,,10501900,
2023-10-19,GRAB,3.299999952316284,,14667500,
2023-10-20,GRAB,3.2699999809265137,,15941000,
2023-10-23,GRAB,3.25,,22944800,
2023-10-24,GRAB,3.2799999713897705,,12833900,
2023-10-25,GRAB,3.200000047683716,,20352900,
2023-10-26,GRAB,3.0799999237060547,,24542200,
2023-10-27,GRAB,3.0299999713897705,,20551800,
2023-10-30,GRAB,3.0999999046325684,,11150700,
2023-10-31,GRAB,3.069999933242798,,14900900,
2023-11-01,GRAB,3.049999952316284,,15137300,
2023-11-02,GRAB,3.130000114440918,,15304400,
2023-11-03,GRAB,3.1600000858306885,,20086300,
2023-11-06,GRAB,3.140000104904175,,25308900,
2023-11-07,GRAB,3.1700000762939453,,21381300,
2023-11-08,GRAB,3.190000057220459,,20365900,
2023-11-09,GRAB,3.2899999618530273,,26811500,
2023-11-10,GRAB,3.2699999809265137,,17423100,
2023-11-13,GRAB,3.3299999237060547,,22343900,
2023-11-14,GRAB,3.319999933242798,,23279600,
2023-11-15,GRAB,3.4200000762939453,,19083800,
2023-11-16,GRAB,3.2899999618530273,,28915500,
2023-11-17,GRAB,3.309999942779541,,19511100,
2023-11-20,GRAB,3.2300000190734863,,24865500,
2023-11-21,GRAB,3.130000114440918,,22846200,
2023-11-22,GRAB,3.130000114440918,,15348100,
2023-11-24,GRAB,3.119999885559082,,8021800,
2023-11-27,GRAB,3.059999942779541,,17616300,
2023-11-28,GRAB,3.049999952316284,,15260000,
2023-11-29,GRAB,3.0799999237060547,,16142900,
2023-11-30,GRAB,3.0399999618530273,,50506600,
2023-12-01,GRAB,3.069999933242798,,23320200,
2023-12-04,GRAB,3.1500000953674316,,25401800,
2023-12-05,GRAB,3.140000104904175,,18192800,
2023-12-06,GRAB,3.0899999141693115,,25808200,
2023-12-07,GRAB,3.109999895095825,,18723000,
2023-12-08,GRAB,3.1500000953674316,,24985700,
2023-12-11,GRAB,3.0799999237060547,,12921300,
2023-12-12,GRAB,3.069999933242798,,13426900,
2023-12-13,GRAB,3.140000104904175,,19792000,
2023-12-14,GRAB,3.140000104904175,,32658300,
2023-12-15,GRAB,3.1500000953674316,,23480600,
2023-12-18,GRAB,3.1600000858306885,,16353800,
2023-12-19,GRAB,3.25,,30853200,
2023-12-20,GRAB,3.1700000762939453,,17314300,
2023-12-21,GRAB,3.259999990463257,,23871500,
2023-12-22,GRAB,3.2200000286102295,,12110600,
2023-12-26,GRAB,3.259999990463257,,7895300,
2023-12-27,GRAB,3.2699999809265137,,7653900,
2023-12-28,GRAB,3.25,,16691300,
2023-12-29,GRAB,3.369999885559082,,17695100,
2024-01-02,GRAB,3.299999952316284,,18982900,
2024-01-03,GRAB,3.2850000858306885,,26467500,
2024-01-04,GRAB,3.25,,14177800,
2024-01-05,GRAB,3.2699999809265137,,13294300,
2024-01-08,GRAB,3.359999895095825,,18017700,
2024-01-09,GRAB,3.3299999237060547,,17677500,
2024-01-10,GRAB,3.319999933242798,,9743300,
2024-01-11,GRAB,3.25,,12935600,
2024-01-12,GRAB,3.2100000381469727,,14188800,
2024-01-16,GRAB,3.0899999141693115,,20158400,
2024-01-17,GRAB,2.9200000762939453,,46965300,
2024-01-18,GRAB,3.0,,27393900,
2024-01-19,GRAB,3.0,,11660000,
2024-01-22,GRAB,3.0299999713897705,,11842700,
2024-01-23,GRAB,3.130000114440918,,12467600,
2024-01-24,GRAB,3.1700000762939453,,9640400,
2024-01-25,GRAB,3.1600000858306885,,9308400,
2024-01-26,GRAB,3.1700000762939453,,7505500,
2024-01-29,GRAB,3.240000009536743,,9585500,
2024-01-30,GRAB,3.0799999237060547,,18332400,
2024-01-31,GRAB,3.069999933242798,,13411100,
2024-02-01,GRAB,3.130000114440918,,9159700,
2024-02-02,GRAB,3.2200000286102295,,16327300,
2024-02-05,GRAB,3.2100000381469727,,22493500,
2024-02-06,GRAB,3.25,,17581000,
2024-02-07,GRAB,3.299999952316284,,15849000,
2024-02-08,GRAB,3.319999933242798,,18726000,
2024-02-09,GRAB,3.430000066757202,,21549500,
2024-02-12,GRAB,3.3399999141693115,,53971500,
2024-02-13,GRAB,3.299999952316284,,11337800,
2024-02-14,GRAB,3.4100000858306885,,33123100,
2024-02-15,GRAB,3.5199999809265137,,39258500,
2024-02-16,GRAB,3.5299999713897705,,30145700,
2024-02-20,GRAB,3.490000009536743,,29517400,
2024-02-21,GRAB,3.450000047683716,,34139400,
2024-02-22,GRAB,3.1600000858306885,,73363100,
2024-02-23,GRAB,3.1600000858306885,,28013100,
2024-02-26,GRAB,3.190000057220459,,14166800,
2024-02-27,GRAB,3.1449999809265137,,14993800,
2024-02-28,GRAB,3.0799999237060547,,14180500,
2024-02-29,GRAB,3.069999933242798,,30436800,
2024-03-01,GRAB,3.0999999046325684,,15188400,
2024-03-04,GRAB,3.069999933242798,,23564400,
2024-03-05,GRAB,3.0899999141693115,,31027700,
2024-03-06,GRAB,3.0999999046325684,,33835700,
2024-03-07,GRAB,3.200000047683716,,44075200,
2024-03-08,GRAB,3.0799999237060547,,27528400,
2024-03-11,GRAB,3.1700000762939453,,37032800,
2024-03-12,GRAB,3.2200000286102295,,21203700,
2024-03-13,GRAB,3.2300000190734863,,16985200,
2024-03-14,GRAB,3.240000009536743,,13610200,
2024-03-15,GRAB,3.1700000762939453,,126291300,
2024-03-18,GRAB,3.1700000762939453,,16099000,
2024-03-19,GRAB,3.180000066757202,,19614000,
2024-03-20,GRAB,3.200000047683716,,27859700,
2024-03-21,GRAB,3.25,,21843900,
2024-03-22,GRAB,3.1500000953674316,,21443800,
2024-03-25,GRAB,3.140000104904175,,10204500,
2024-03-26,GRAB,3.1600000858306885,,13627100,
2024-03-27,GRAB,3.200000047683716,,20693200,
2024-03-28,GRAB,3.140000104904175,,24603300,
2024-04-01,GRAB,3.190000057220459,,21062500,
2024-04-02,GRAB,3.2100000381469727,,28579100,
2024-04-03,GRAB,3.2300000190734863,,16414200,
2024-04-04,GRAB,3.1600000858306885,,19488600,
2024-04-05,GRAB,3.240000009536743,,29869200,
2024-04-08,GRAB,3.299999952316284,,28249200,
2024-04-09,GRAB,3.2899999618530273,,14560200,
2024-04-10,GRAB,3.3299999237060547,,19762500,
2024-04-11,GRAB,3.390000104904175,,42476600,
2024-04-12,GRAB,3.3299999237060547,,22260100,
2024-04-15,GRAB,3.309999942779541,,26269500,
2024-04-16,GRAB,3.2699999809265137,,14432200,
2024-04-17,GRAB,3.2100000381469727,,20708700,
2024-04-18,GRAB,3.390000104904175,,50839400,
2024-04-19,GRAB,3.369999885559082,,17880800,
2024-04-22,GRAB,3.3499999046325684,,28423000,
2024-04-23,GRAB,3.509999990463257,,70717200,
2024-04-24,GRAB,3.4800000190734863,,22175400,
2024-04-25,GRAB,3.5,,16958600,
2024-04-26,GRAB,3.5,,26856200,
2024-04-29,GRAB,3.5,,16277500,
2024-04-30,GRAB,3.5,,20548600,
2024-05-01,GRAB,3.490000009536743,,13525100,
2024-05-02,GRAB,3.5,,24452000,
2024-05-03,GRAB,3.5299999713897705,,14366000,
2024-05-06,GRAB,3.5299999713897705,,12528800,
2024-05-07,GRAB,3.5,,14917400,
2024-05-08,GRAB,3.5,,16323500,
2024-05-09,GRAB,3.549999952316284,,21456800,
2024-05-10,GRAB,3.5,,20061100,
2024-05-13,GRAB,3.5399999618530273,,21848900,
2024-05-14,GRAB,3.559999942779541,,21714800,
2024-05-15,GRAB,3.5999999046325684,,23980600,
2024-05-16,GRAB,3.6500000953674316,,61958500,
2024-05-17,GRAB,3.7200000286102295,,27337400,
2024-05-20,GRAB,3.740000009536743,,37364700,
2024-05-21,GRAB,3.7200000286102295,,19345800,
2024-05-22,GRAB,3.700000047683716,,32072000,
2024-05-23,GRAB,3.6700000762939453,,24310200,
2024-05-24,GRAB,3.6600000858306885,,21928100,
2024-05-28,GRAB,3.6500000953674316,,9576900,
2024-05-29,GRAB,3.640000104904175,,11760400,
2024-05-30,GRAB,3.6500000953674316,,24270000,
2024-05-31,GRAB,3.6700000762939453,,64820000,
2024-06-03,GRAB,3.6700000762939453,,18476900,
2024-06-04,GRAB,3.6600000858306885,,13260100,
2024-06-05,GRAB,3.680000066757202,,16003200,
2024-06-06,GRAB,3.680000066757202,,26419200,
2024-06-07,GRAB,3.6700000762939453,,14189400,
2024-06-10,GRAB,3.640000104904175,,20637500,
2024-06-11,GRAB,3.619999885559082,,12575000,
2024-06-12,GRAB,3.6500000953674316,,14262600,
2024-06-13,GRAB,3.640000104904175,,11407000,
2024-06-14,GRAB,3.5999999046325684,,32081600,
2024-06-17,GRAB,3.5899999141693115,,13355000,
2024-06-18,GRAB,3.5299999713897705,,29781100,
2024-06-20,GRAB,3.5199999809265137,,18444200,
2024-06-21,GRAB,3.5399999618530273,,18900300,
2024-06-24,GRAB,3.5299999713897705,,9688100,
2024-06-25,GRAB,3.5199999809265137,,9307300,
2024-06-26,GRAB,3.509999990463257,,9778000,
2024-06-27,GRAB,3.5399999618530273,,11254000,
2024-06-28,GRAB,3.549999952316284,,14058700,
2024-07-01,GRAB,3.5299999713897705,,19331000,
2024-07-02,GRAB,3.5,,17219400,
2024-07-03,GRAB,3.5399999618530273,,9413600,
2024-07-05,GRAB,3.549999952316284,,10660000,
2024-07-08,GRAB,3.549999952316284,,10720800,
2024-07-09,GRAB,3.5799999237060547,,12363400,
2024-07-10,GRAB,3.5799999237060547,,10848300,
2024-07-11,GRAB,3.5899999141693115,,13492300,
2024-07-12,GRAB,3.609999895095825,,12046600,
2024-07-15,GRAB,3.549999952316284,,25557300,
2024-07-16,GRAB,3.549999952316284,,14098000,
2024-07-17,GRAB,3.490000009536743,,23791000,
2024-07-18,GRAB,3.4100000858306885,,35259900,
2024-07-19,GRAB,3.380000114440918,,17210200,
2024-07-22,GRAB,3.380000114440918,,12564200,
2024-07-23,GRAB,3.380000114440918,,6393400,
2024-07-24,GRAB,3.359999895095825,,21329400,
2024-07-25,GRAB,3.319999933242798,,17734600,
2024-07-26,GRAB,3.3299999237060547,,13945100,
2024-07-29,GRAB,3.309999942779541,,11948400,
2024-07-30,GRAB,3.299999952316284,,15746200,
2024-07-31,GRAB,3.299999952316284,,13324600,
2024-08-01,GRAB,3.240000009536743,,13797000,
2024-08-02,GRAB,3.240000009536743,,21013900,
2024-08-05,GRAB,3.2200000286102295,,27748600,
2024-08-06,GRAB,3.1700000762939453,,25243900,
2024-08-07,GRAB,3.1700000762939453,,17816800,
2024-08-08,GRAB,3.2300000190734863,,24384800,
2024-08-09,GRAB,3.240000009536743,,13196900,
2024-08-12,GRAB,3.259999990463257,,26403400,
2024-08-13,GRAB,3.369999885559082,,16123800,
2024-08-14,GRAB,3.369999885559082,,36780900,
2024-08-15,GRAB,3.119999885559082,,85633200,
2024-08-16,GRAB,3.1700000762939453,,35776700,
2024-08-19,GRAB,3.3299999237060547,,41651600,
2024-08-20,GRAB,3.2300000190734863,,19272000,
2024-08-21,GRAB,3.2100000381469727,,24154600,
2024-08-22,GRAB,3.200000047683716,,19651700,
2024-08-23,GRAB,3.2300000190734863,,19097500,
2024-08-26,GRAB,3.240000009536743,,21296300,
2024-08-27,GRAB,3.240000009536743,,13069200,
2024-08-28,GRAB,3.2100000381469727,,13503000,
2024-08-29,GRAB,3.200000047683716,,17597800,
2024-08-30,GRAB,3.2200000286102295,,17869700,
2024-09-03,GRAB,3.319999933242798,,29014300,
2024-09-04,GRAB,3.3299999237060547,,12965400,
2024-09-05,GRAB,3.3399999141693115,,12516200,
2024-09-06,GRAB,3.2899999618530273,,14629900,
2024-09-09,GRAB,3.3499999046325684,,15574000,
2024-09-10,GRAB,3.3499999046325684,,16781100,
2024-09-11,GRAB,3.450000047683716,,24880700,
2024-09-12,GRAB,3.450000047683716,,19356100,
2024-09-13,GRAB,3.4700000286102295,,11575000,
