issuer,year,period,kind,url
Sea,2018,Q2,press_release,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2018-08-22%20-%20Sea%20Second%20Quarter%202018%20Results.pdf
Sea,2018,Q2,presentation,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2018-08-22%20-%20Sea%20Second%20Quarter%202018%20Results%20Deck.pdf
Sea,2018,Q2,infographic,https://cdn.seagroup.com/webmain/static/resource/seagroup/infographic/Sea%202Q%202018%20Results%20Infographic.pdf
Sea,2018,Q2,transcript,https://cdn.seagroup.com/webmain/static/resource/seagroup/transcript/2018-08-22%20Sea%20Second%20Quarter%202018%20Earnings%20Call%20Transcript.pdf
Sea,2018,Q1,press_release,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2018-05-16%20-%20Sea%20First%20Quarter%202018%20Results.pdf
Sea,2018,Q1,presentation,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2018-05-16%20-%20Sea%20First%20Quarter%202018%20Results%20Deck.pdf
Sea,2018,Q1,infographic,https://cdn.seagroup.com/webmain/static/resource/seagroup/infographic/Sea%20Q12018%20Results%20Infographic.pdf
Sea,2018,Q1,transcript,https://cdn.seagroup.com/webmain/static/resource/seagroup/transcript/2018-05-15%20Sea%20First%20Quarter%202018%20Earnings%20Call%20Transcript.pdf
Sea,2017,Q4,press_release,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2018-02-28%20-%20Sea%20Fourth%20Quarter%20and%20Full%20Year%202017%20Results.pdf
Sea,2017,Q4,presentation,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2018-02-28%20-%20Sea%20Fourth%20Quarter%20and%20Full%20Year%202017%20Results%20Deck.pdf
Sea,2017,Q4,infographic,https://cdn.seagroup.com/webmain/static/resource/seagroup/infographic/Sea%20Q4%20and%20FY2017%20Results%20Infographic.pdf
Sea,2017,Q4,transcript,https://cdn.seagroup.com/webmain/static/resource/seagroup/transcript/2018-02-28%20Sea%20Fourth%20Quarter%20and%20Full%20Year%202017%20Earnings%20Call%20Transcript.pdf
Sea,2017,Q4,full_year_report,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2018-04-11%20-%20Form%2020-F.pdf
Sea,2017,Q3,press_release,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2017-11-22%20-%20Sea%20Third%20Quarter%202017%20Results.pdf
Sea,2017,Q3,presentation,https://cdn.seagroup.com/webmain/static/resource/seagroup/press/2017-11-22%20-%20Sea%20Third%20Quarter%202017%20Results%20Deck..pdf
Sea,2017,Q3,infographic,https://cdn.seagroup.com/webmain/static/resource/seagroup/infographic/2017-11-Sea-Q3%20Results%20Infographic.pdf
Sea,2017,Q3,transcript,https://cdn.seagroup.com/webmain/static/resource/seagroup/transcript/2017-11-22%20Sea%20Third%20Quarter%202017%20Earnings%20Call%20Transcript.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/goto/GoTo%201Q%202022%20&%20FY%202021%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/goto/GoTo%201Q%202022%20&%20FY%202021%20Results.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/goto/financial/GoTo%20to%20Announce%20Full%20Year%202021%20and%20First%20Quarter%202022%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/goto/ENG%20Ver%20-%20Press%20Release%20-%20GoTo%20FY2021%20Q12022.pdf
GoTo,,,Consolidated Financial Statements,https://content.goinfra.co.id/asts/Consolidated%20Financial%20Statements%201Q%202022%20.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/goto/2022-Aug-30-GOTO.JK-Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/GoTo%202Q%202022%20Results_updated.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/GoTo%20to%20Announce%20Second%20Quarter%202022%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/goto/GoTo%20Group%20-%20Reports%20Second%20Quarter%20and%20First%20Half%202022%20Financial%20Results.pdf
GoTo,,,Consolidated Financial Statements,https://content.goinfra.co.id/asts/goto/GOTO_FS_30%20Juni%202022.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/2022-Nov-21-GOTO.JK-138804360644-Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/GoTo%203Q%202022%20Results%20%281%29.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/GoTo%20to%20Announce%20Third%20Quarter%202022%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/Press%20Release%20-%20GoTo%20Group%20Reports%20Third%20Quarter%202022%20Financial%20Results_Bilingual.pdf
GoTo,,,Consolidated Financial Statement,https://content.goinfra.co.id/asts/GOTO%20LKFS_30%20Sep%2022.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/2023-Mar-20-GOTO.JK-136918658127-Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/FINAL_2023.03.20_4Q22%20Earnings%20Presentation%20vSentB.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/GoTo%20to%20Announce%20Fourth%20Quarter%20and%20Full%20Year%202022%20Results%20%282%29.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/Press%20Release%20-%20GoTo%20Group%20Announces%20Fourth%20Straight%20Quarter%20of%20Improving%20Adjusted%20EBITDA.pdf
GoTo,,,Audited Consolidated Financial Statements,https://content.goinfra.co.id/asts/GOTO_LKT%202022_31032023.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/PT%20GoTo%20Gojek%20Tokopedia%201Q23%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/1Q23%20Earnings%20Presentation%20PT%20GoTo%20Gojek%20Tokopedia%20Tbk%20%281%29.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/GoTo%20to%20Announce%20First%20Quarter%202023%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/Press%20Release%20-%20GoTo%20Group%20Delivers%202023%20First%20Quarter%20Results.pdf
GoTo,,,Consolidated Financial Statement,https://content.goinfra.co.id/asts/GOTO_LK%2031%20Maret%202023.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/PT%20GoTo%20Gojek%20Tokopedia%202Q23%20Earnings%20Call%20Transcript.docx.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/2Q23%20Earnings%20Presentation%20PT%20GoTo%20Gojek%20Tokopedia%20Tbk.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/GoTo%20to%20Announce%20Second%20Quarter%202023%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/Press%20Release%20-%20GoTo%20Group%20Closer%20to%20Pro%EF%AC%81tability%20with%20Adjusted%20EBITDA%20Improving.pdf
GoTo,,,Consolidated Financial Statement,https://content.goinfra.co.id/asts/GOTO_LK%20Juni%202023.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/PT%20GoTo%20Gojek%20Tokopedia%203Q23%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/3Q23%20Earnings%20Presentation%20PT%20GoTo%20Gojek%20Tokopedia%20Tbk.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/GoTo%20to%20Announce%20Third%20Quarter%202023%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/%5BPress%20release%5D%20GoTo%20Group%20Moves%20Towards%20Growth%20and%20Improves%20Profitability%20as%20Company%20Reports%202023%20Third%20Quarter%20Results.pdf
GoTo,,,Consolidated Financial Statements,"https://content.goinfra.co.id/asts/FS%20GOTO%20September%2030,%202023.pdf"
GoTo,,,Transcript,https://content.goinfra.co.id/asts/PT%20GoTo%20Gojek%20Tokopedia%204Q23%20&%20FY23%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/%5BFinal%5D%202024.03.19_4Q23%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/GoTo%20to%20Announce%20Fourth%20Quarter%20and%20Full%20Year%202023%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/GoTo%20FY2023%204Q2023%20Press%20Release.pdf
GoTo,,,Audited Consolidated Financial Statements,https://content.goinfra.co.id/asts/LK%20GOTO_31%20Des%202023.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/PT%20GoTo%20Gojek%20Tokopedia%201Q24%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/GOTO%201Q24%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/GoTo%20to%20Announce%20First%20Quarter%202024%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/GoTo%201Q2024%20Press%20Release%20-%20FINAL.pdf
GoTo,,,Consolidated Financial Statements,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/GOTO_LK%2031%20Mar%202024.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/2024-07-30/PT%20GoTo%20Gojek%20Tokopedia%202Q24%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/2024-07-30/2Q24%20Earnings%20Presentation%20PT%20GoTo%20Gojek%20Tokopedia%20Tbk.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/GoTo%20to%20Announce%20Second%20Quarter%202024%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/2024-07-30/GoTo%202Q24%20Earnings%20Press%20Release.pdf
GoTo,,,Consolidated Financial Statements,https://content.goinfra.co.id/asts/2024-07-30/GOTO_LK%20Juni%202024.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/2024-10-30/PT%20GoTo%20Gojek%20Tokopedia%203Q24%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentations,https://content.goinfra.co.id/asts/2024-10-30/3Q24%20Earnings%20Presentation%20PT%20GoTo%20Gojek%20Tokopedia%20Tbk.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/GoTo%20to%20Announce%20Third%20Quarter%202024%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/2024-10-30/GoTo%203Q24%20Earnings%20Press%20Release.pdf
GoTo,,,Consolidated Financial Statements,https://content.goinfra.co.id/asts/2024-10-30/GOTO_LK%20Q3%202024.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/PT%20GoTo%20Gojek%20Tokopedia%204Q24%20&%20FY24%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentations,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/%5BFINAL%5D%202025.03.12_4Q24%20&%20FY24%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/GoTo%20to%20Announce%20Fourth%20Quarter%20and%20Full%20Year%202024%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/GoTo%20FY2024%204Q2024%20Earnings%20Press%20Release.pdf
GoTo,,,Consolidated Financial Statements,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/LK%20GOTO_31%20Des%202024.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/PT%20GoTo%20Gojek%20Tokopedia%201Q25%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentations,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/GOTO%201Q25%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/QuarterlyReport/GoTo%20to%20Announce%20First%20Quarter%202025%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/Press%20Release%20-%20GoTo%20Group%20Announces%202025%20First%20Quarter%20Earnings.pdf
GoTo,,,Consolidated Financial Statements,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/LKFS%20GOTO%20-%2031%20Mar%202025.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-08-15/PT%20GoTo%20Gojek%20Tokopedia%202Q25%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-08-13/GOTO%202Q25%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/GoTo%20to%20Announce%20Second%20Quarter%202025%20Results%20.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-08-13/Press%20Release%20-%20GoTo%20Group%20Announces%202025%20Second%20Quarter%20Earnings.pdf
GoTo,,,Consolidated Financial Statement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-08-13/LK%2030%20Jun%202025.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-11-05/PT%20GoTo%20Gojek%20Tokopedia%203Q25%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-10-29/GOTO%203Q25%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-10-15/GoTo%20to%20Announce%20Third%20Quarter%202025%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-10-29/Press%20Release%20-%20GoTo%20Group%20Announces%202025%20Third%20Quarter%20Earnings.pdf
GoTo,,,Consolidated Financial Statement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2025-10-29/LKFS%20-%2030%20September%202025.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-03-13/PT%20GoTo%20Gojek%20Tokopedia%204Q25%20&%20FY25%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-03-11/GOTO%20Q4%20FY25%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-02-24/GoTo%20Q4%20Full%20Year%202025%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-03-11/Press%20Release%20-%20GoTo%20Announces%20Fourth%20Quarter%20and%20Full%20Year%202025%20Earnings.pdf
GoTo,,,Consolidated Financial Statement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-03-11/LK%20GOTO%2031%20Dec%202025.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-05-08/PT%20GoTo%20Gojek%20Tokopedia%201Q26%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-04-28/GOTO%201Q26%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-04-14/GoTo%20to%20Announce%20First%20Quarter%202026%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-04-28/Press%20Release%20-%20GoTo%20Group%20Announces%202026%20First%20Quarter%20Earnings.pdf
GoTo,,,Consolidated Financial Statement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-04-28/LKFS%2031%20Mar%202026.pdf
GoTo,,,Transcript,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-07-31/PT%20GoTo%20Gojek%20Tokopedia%202Q26%20Earnings%20Call%20Transcript.pdf
GoTo,,,Presentation,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-07-29/GOTO%202Q26%20Earnings%20Presentation.pdf
GoTo,,,Announcement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-07-15/GoTo%20to%20Announce%20Second%20Quarter%202026%20Results.pdf
GoTo,,,Press Release,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-07-29/Press%20Release%20-%20GoTo%20Group%20Announces%202026%20Second%20Quarter%20Earnings.pdf
GoTo,,,Consolidated Financial Statement,https://content.goinfra.co.id/asts/InvestorRelation/FinancialInformation/2026-07-29/LKFS%20GOTO%2030%20Jun%202026.pdf
