record_id,platform,segment_scope,period,year,frequency,geography_scope,directness_class,sample_family,transaction_value,revenue_value,currency,unit_scale,transaction_revenue_gap,monetization_rate,transaction_to_revenue_ratio,gap_to_revenue_ratio,admission_status,structural_break,source_dataset
OBS-0109,Blibli/GDN,Group,2023Q1,2023.0,quarter,issuer/segment scope; geography under review,direct_pair_issuer_or_segment,blibli_q1_verified_replacement,17915.0,3830.0,IDR,billion,14085.0,0.21378732905386547,4.677545691906006,3.6775456919060057,candidate_pending_geography_and_scope,,data/longitudinal/blibli_q1_2023_corrected_extract.csv
OBS-0110,Blibli/GDN,1P Retail,2022Q1,2022.0,quarter,issuer/segment scope; geography under review,direct_pair_issuer_or_segment,blibli_q1_verified_replacement,2129.0,1909.0,IDR,billion,220.0,0.8966651009863785,1.1152435830277632,0.11524358302776316,candidate_pending_geography_and_scope,,data/longitudinal/blibli_q1_2023_corrected_extract.csv
OBS-0111,Blibli/GDN,3P Retail,2022Q1,2022.0,quarter,issuer/segment scope; geography under review,direct_pair_issuer_or_segment,blibli_q1_verified_replacement,5632.0,40.0,IDR,billion,5592.0,0.007102272727272727,140.8,139.8,candidate_pending_geography_and_scope,,data/longitudinal/blibli_q1_2023_corrected_extract.csv
OBS-0112,Blibli/GDN,Institutions,2022Q1,2022.0,quarter,issuer/segment scope; geography under review,direct_pair_issuer_or_segment,blibli_q1_verified_replacement,1354.0,370.0,IDR,billion,984.0,0.27326440177252587,3.6594594594594594,2.6594594594594594,candidate_pending_geography_and_scope,,data/longitudinal/blibli_q1_2023_corrected_extract.csv
OBS-0113,Blibli/GDN,Physical Stores,2022Q1,2022.0,quarter,issuer/segment scope; geography under review,direct_pair_issuer_or_segment,blibli_q1_verified_replacement,938.0,849.0,IDR,billion,89.0,0.9051172707889126,1.104829210836278,0.10482921083627805,candidate_pending_geography_and_scope,,data/longitudinal/blibli_q1_2023_corrected_extract.csv
OBS-0114,Blibli/GDN,Group,2022Q1,2022.0,quarter,issuer/segment scope; geography under review,direct_pair_issuer_or_segment,blibli_q1_verified_replacement,10053.0,3168.0,IDR,billion,6885.0,0.315129811996419,3.1732954545454546,2.1732954545454546,candidate_pending_geography_and_scope,,data/longitudinal/blibli_q1_2023_corrected_extract.csv
OBS-0115,Blibli/GDN,1P Retail,FY2019,2019.0,annual,issuer/segment scope; geography under review,direct_pair_segment_or_group,blibli_prospectus_candidates,4331469.0,3721903.0,IDR,million,609566.0,0.8592703768629073,1.1637780458007638,0.16377804580076383,candidate_pending_geography_and_scope,,data/longitudinal/blibli_prospectus_2019_2020_candidates.csv
OBS-0117,Blibli/GDN,Institutions,FY2019,2019.0,annual,issuer/segment scope; geography under review,direct_pair_segment_or_group,blibli_prospectus_candidates,917541.0,678734.0,IDR,million,238807.0,0.7397315215341875,1.3518418113723492,0.35184181137234916,candidate_pending_geography_and_scope,,data/longitudinal/blibli_prospectus_2019_2020_candidates.csv
OBS-0118,Blibli/GDN,Group,FY2019,2019.0,annual,issuer/segment scope; geography under review,direct_pair_segment_or_group,blibli_prospectus_candidates,34409796.0,4181448.0,IDR,million,30228348.0,0.12151911624236307,8.229157937633088,7.229157937633088,candidate_pending_geography_and_scope,,data/longitudinal/blibli_prospectus_2019_2020_candidates.csv
OBS-0119,Blibli/GDN,1P Retail,FY2020,2020.0,annual,issuer/segment scope; geography under review,direct_pair_segment_or_group,blibli_prospectus_candidates,3871543.0,3426895.0,IDR,million,444648.0,0.8851496677164634,1.1297524435385384,0.12975244353853843,candidate_pending_geography_and_scope,,data/longitudinal/blibli_prospectus_2019_2020_candidates.csv
OBS-0120,Blibli/GDN,3P Retail,FY2020,2020.0,annual,issuer/segment scope; geography under review,direct_pair_segment_or_group,blibli_prospectus_candidates,13708846.0,169633.0,IDR,million,13539213.0,0.012373981004673917,80.81473534041136,79.81473534041136,candidate_pending_geography_and_scope,,data/longitudinal/blibli_prospectus_2019_2020_candidates.csv
OBS-0121,Blibli/GDN,Institutions,FY2020,2020.0,annual,issuer/segment scope; geography under review,direct_pair_segment_or_group,blibli_prospectus_candidates,4813274.0,702322.0,IDR,million,4110952.0,0.14591357151078455,6.853372099976934,5.853372099976934,candidate_pending_geography_and_scope,,data/longitudinal/blibli_prospectus_2019_2020_candidates.csv
OBS-0122,Blibli/GDN,Group,FY2020,2020.0,annual,issuer/segment scope; geography under review,direct_pair_segment_or_group,blibli_prospectus_candidates,22393663.0,4298850.0,IDR,million,18094813.0,0.19196725430761372,5.209221768612536,4.209221768612536,candidate_pending_geography_and_scope,,data/longitudinal/blibli_prospectus_2019_2020_candidates.csv
OBS-0123,Bukalapak,Group,FY2020,2020.0,annual,Group; overseas operations disclosed,direct_pair_group,bukalapak_annual_candidates,85081843.0,1351664.0,IDR,million,83730179.0,0.015886632827170892,62.94600063329348,61.94600063329348,candidate_pending_geography,,data/longitudinal/bukalapak_annual_candidates.csv
OBS-0124,Bukalapak,Group,FY2021,2021.0,annual,Group; overseas operations disclosed,direct_pair_group,bukalapak_annual_candidates,122618794.0,1869122.0,IDR,million,120749672.0,0.015243356577132865,65.60234912434822,64.60234912434822,candidate_pending_geography,,data/longitudinal/bukalapak_annual_candidates.csv
OBS-0125,Bukalapak,Group,FY2022,2022.0,annual,Group; overseas operations disclosed,direct_pair_group,bukalapak_annual_candidates,153738958.0,3618366.0,IDR,million,150120592.0,0.023535778094710386,42.48850392691065,41.48850392691065,candidate_pending_geography,,data/longitudinal/bukalapak_annual_candidates.csv
OBS-0126,Bukalapak,Group,FY2023,2023.0,annual,Group; overseas operations disclosed,direct_pair_group,bukalapak_annual_candidates,164380065.0,4438269.0,IDR,million,159941796.0,0.027000044074687524,37.03697657803076,36.03697657803076,candidate_pending_geography,,data/longitudinal/bukalapak_annual_candidates.csv
OBS-0129,Grab,Mobility plus Deliveries segments,FY2020,2020.0,annual,company/segment scope,direct_pair_company_or_segment,historical_company_segment,8700.0,443.0,USD,million,8257.0,0.050919540229885055,19.63882618510158,18.63882618510158,supporting,,data/longitudinal/historical_within_platform_ratios.csv
OBS-0130,Grab,Mobility plus Deliveries segments,FY2021,2021.0,annual,company/segment scope,direct_pair_company_or_segment,historical_company_segment,11317.0,604.0,USD,million,10713.0,0.05337103472651763,18.736754966887418,17.736754966887418,supporting,,data/longitudinal/historical_within_platform_ratios.csv
OBS-0131,Sea / Shopee,Shopee GMV / e-commerce segment revenue,FY2017,2017.0,annual,company/segment scope,direct_pair_company_or_segment,historical_company_segment,4112.9,9.034,USD,million,4103.866,0.0021965036835323013,455.268983838831,454.268983838831,supporting,,data/longitudinal/historical_within_platform_ratios.csv
OBS-0132,Sea / Shopee,Shopee GMV / e-commerce segment revenue,FY2018,2018.0,annual,company/segment scope,direct_pair_company_or_segment,historical_company_segment,10279.3,269.578,USD,million,10009.722,0.026225326627299525,38.13107894561129,37.13107894561129,supporting,,data/longitudinal/historical_within_platform_ratios.csv
OBS-0133,Sea / Shopee,Shopee GMV / e-commerce segment revenue,FY2019,2019.0,annual,company/segment scope,direct_pair_company_or_segment,historical_company_segment,17576.2,834.295,USD,million,16741.905000000002,0.04746731375382619,21.067128533672143,20.067128533672143,supporting,,data/longitudinal/historical_within_platform_ratios.csv
OBS-0134,Sea / Shopee,Shopee GMV / e-commerce segment revenue,FY2020,2020.0,annual,company/segment scope,direct_pair_company_or_segment,historical_company_segment,35400.0,2167.149,USD,million,33232.851,0.06121889830508474,16.334825155077016,15.334825155077016,supporting,,data/longitudinal/historical_within_platform_ratios.csv
OBS-0135,Sea / Shopee,Shopee GMV / e-commerce segment revenue,FY2021,2021.0,annual,company/segment scope,direct_pair_company_or_segment,historical_company_segment,62600.0,5122.959,USD,million,57477.041,0.08183640575079872,12.219500487901621,11.219500487901621,supporting,,data/longitudinal/historical_within_platform_ratios.csv
OBS-0136,Grab,company historical restatement / scope-matched On-Demand GMV and Mobility+Deliveries revenue,FY2022,2022.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,14.113,1.367,USD,billions,12.745999999999999,0.09686105009565649,10.324067300658376,9.324067300658376,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0137,Grab,company historical restatement / scope-matched On-Demand GMV and Mobility+Deliveries revenue,FY2023,2023.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,15.785,2.181,USD,billions,13.604,0.13816914792524548,7.23750573131591,6.23750573131591,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0138,Grab,sum of clean contemporaneous quarter inputs,FY2024,2024.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,18.363,2.54,USD,billions,15.823,0.13832162500680717,7.229527559055118,6.229527559055118,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0139,Grab,sum of clean contemporaneous quarter inputs,FY2025,2025.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,22.139,3.019,USD,billions,19.119999999999997,0.13636568950720449,7.333222921497184,6.333222921497184,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0140,Sea,scope-matched FY Shopee GMV / Shopee revenue,FY2022,2022.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,73.5,7.3,USD,billions,66.2,0.09931972789115646,10.068493150684931,9.068493150684931,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0141,Sea,scope-matched FY Shopee GMV / Shopee revenue,FY2023,2023.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,78.5,9.0,USD,billions,69.5,0.11464968152866242,8.722222222222221,7.722222222222221,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0142,Sea,scope-matched FY Shopee GMV / Shopee revenue,FY2024,2024.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,100.5,12.4,USD,billions,88.1,0.12338308457711443,8.10483870967742,7.10483870967742,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0143,Sea,scope-matched FY Shopee GMV / Shopee revenue,FY2025,2025.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,127.4,16.6,USD,billions,110.80000000000001,0.130298273155416,7.674698795180722,6.674698795180722,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0144,GoTo,FY actual,FY2022,2022.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,613.362,11.349,IDR,trillions,602.0129999999999,0.018502939536521663,54.04546656093047,53.04546656093047,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0145,GoTo,FY actual / later comparable disclosure,FY2023,2023.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,607.361,14.785,IDR,trillions,592.576,0.024343018402564538,41.07954007439973,40.07954007439973,supporting_preliminary,,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0146,GoTo,FY actual,FY2024,2024.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,538.2,15.894,IDR,trillions,522.306,0.029531772575250834,33.86183465458664,32.86183465458664,supporting_preliminary,Tokopedia deconsolidation,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0148,GoTo,FY actual,FY2025,2025.0,annual,company/segment scope,company_annual_pair_reconstructed,recent_company_annual,685.649,18.322,IDR,trillions,667.327,0.02672212750255597,37.42217006876979,36.42217006876979,supporting_preliminary,Tokopedia deconsolidation,data/longitudinal/annual_extension_panel_preliminary.csv
OBS-0149,GoTo,contemporaneous clean event input,2022Q2,2022.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,150.537,1.903,IDR,trillions,148.63400000000001,0.012641410417372472,79.1050972149238,78.1050972149238,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0150,GoTo,contemporaneous clean event input,2022Q3,2022.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,160.941,4.569,IDR,trillions,156.372,0.028389285514567448,35.22455679579777,34.22455679579777,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0151,GoTo,contemporaneous clean event input,2022Q4,2022.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,161.924,3.38,IDR,trillions,158.544,0.020873990267038855,47.90650887573965,46.90650887573965,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0152,GoTo,contemporaneous clean event input,2023Q1,2023.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,148.538,3.332,IDR,trillions,145.20600000000002,0.022431970270233876,44.57923169267708,43.57923169267708,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0153,GoTo,contemporaneous clean event input,2023Q2,2023.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,143.739,3.552,IDR,trillions,140.187,0.02471145618099472,40.467060810810814,39.467060810810814,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0154,GoTo,contemporaneous clean event input,2023Q3,2023.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,151.25,3.627,IDR,trillions,147.623,0.023980165289256197,41.701130410807835,40.701130410807835,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0155,GoTo,contemporaneous clean event input,2023Q4,2023.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,163.0,4.274,IDR,trillions,158.726,0.026220858895705523,38.13757604117922,37.13757604117922,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0156,GoTo,contemporaneous clean event input,2024Q1,2024.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,116.506,3.078,IDR,trillions,113.428,0.026419240210804593,37.851202079272255,36.851202079272255,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0157,GoTo,contemporaneous clean event input,2024Q2,2024.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,121.451,3.518,IDR,trillions,117.93299999999999,0.028966414438744842,34.52274019329165,33.52274019329165,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0158,GoTo,contemporaneous clean event input,2024Q3,2024.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,137.363,3.926,IDR,trillions,133.437,0.02858120454562,34.988028527763625,33.988028527763625,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0159,GoTo,contemporaneous clean event input,2024Q4,2024.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,144.464,4.231,IDR,trillions,140.233,0.02928757337468158,34.14417395414796,33.14417395414796,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0160,GoTo,contemporaneous clean event input,2025Q1,2025.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,144.56,4.231,IDR,trillions,140.329,0.029268123962368567,34.16686362562042,33.16686362562042,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0161,GoTo,contemporaneous clean event input,2025Q2,2025.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,152.873,4.328,IDR,trillions,148.545,0.028311081747594412,35.32185767097966,34.32185767097966,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0162,GoTo,contemporaneous clean event input,2025Q3,2025.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,176.484,4.736,IDR,trillions,171.74800000000002,0.026835293851000655,37.26435810810811,36.26435810810811,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0163,GoTo,contemporaneous clean event input,2025Q4,2025.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,211.732,5.027,IDR,trillions,206.705,0.023742277974042658,42.11895762880445,41.11895762880445,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0164,GoTo,contemporaneous clean event input,2026Q1,2026.0,quarterly,company/segment scope,reported Group-level fields; exact actual/pro-forma label remains a row-by-row extraction check,quarterly_company_accounting,236.316,5.341,IDR,trillions,230.975,0.022601093451141693,44.24564688260625,43.24564688260625,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0165,Grab,contemporaneous clean event input,2022Q1,2022.0,quarterly,company/segment scope,both panel fields mechanically summed from reported segment values,quarterly_company_accounting,3396.0,203.0,USD,millions,3193.0,0.05977620730270907,16.72906403940887,15.729064039408868,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0166,Grab,contemporaneous clean event input,2022Q2,2022.0,quarterly,company/segment scope,both panel fields mechanically summed from reported segment values,quarterly_company_accounting,3511.0,295.0,USD,millions,3216.0,0.08402164625462831,11.901694915254238,10.901694915254238,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0167,Grab,contemporaneous clean event input,2022Q3,2022.0,quarterly,company/segment scope,both panel fields mechanically summed from reported segment values,quarterly_company_accounting,3525.0,347.0,USD,millions,3178.0,0.09843971631205674,10.15850144092219,9.15850144092219,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0168,Grab,contemporaneous clean event input,2022Q4,2022.0,quarterly,company/segment scope,both panel fields mechanically summed from reported segment values,quarterly_company_accounting,3499.0,457.0,USD,millions,3042.0,0.13060874535581596,7.656455142231947,6.656455142231947,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0169,Grab,contemporaneous clean event input,2023Q1,2023.0,quarterly,company/segment scope,both panel fields mechanically summed from reported segment values,quarterly_company_accounting,3562.0,469.0,USD,millions,3093.0,0.13166760247052217,7.594882729211087,6.594882729211087,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0170,Grab,contemporaneous clean event input,2023Q2,2023.0,quarterly,company/segment scope,both panel fields mechanically summed from reported segment values,quarterly_company_accounting,3893.0,500.0,USD,millions,3393.0,0.12843565373747753,7.786,6.786,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0171,Grab,contemporaneous clean event input,2023Q3,2023.0,quarterly,company/segment scope,both panel fields mechanically summed from reported segment values,quarterly_company_accounting,4015.0,537.0,USD,millions,3478.0,0.13374844333748442,7.476722532588455,6.476722532588455,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0172,Grab,contemporaneous clean event input,2023Q4,2023.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,4122.0,558.0,USD,millions,3564.0,0.13537117903930132,7.387096774193548,6.387096774193548,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0173,Grab,contemporaneous clean event input,2024Q1,2024.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,4242.0,597.0,USD,millions,3645.0,0.14073550212164074,7.105527638190955,6.105527638190955,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0174,Grab,contemporaneous clean event input,2024Q2,2024.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,4434.0,603.0,USD,millions,3831.0,0.13599458728010824,7.353233830845771,6.353233830845771,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0175,Grab,contemporaneous clean event input,2024Q3,2024.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,4659.0,651.0,USD,millions,4008.0,0.13972955569864778,7.15668202764977,6.15668202764977,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0176,Grab,contemporaneous clean event input,2024Q4,2024.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,5028.0,689.0,USD,millions,4339.0,0.13703261734287986,7.297532656023222,6.297532656023222,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0177,Grab,contemporaneous clean event input,2025Q1,2025.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,4933.0,697.0,USD,millions,4236.0,0.141293330630448,7.0774748923959825,6.0774748923959825,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0178,Grab,contemporaneous clean event input,2025Q2,2025.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,5354.0,734.0,USD,millions,4620.0,0.13709376167351514,7.294277929155314,6.294277929155314,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0179,Grab,contemporaneous clean event input,2025Q3,2025.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,5774.0,782.0,USD,millions,4992.0,0.13543470730862486,7.383631713554987,6.383631713554987,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0180,Grab,contemporaneous clean event input,2025Q4,2025.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,6078.0,806.0,USD,millions,5272.0,0.1326094109904574,7.540942928039702,6.540942928039702,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0181,Grab,contemporaneous clean event input,2026Q1,2026.0,quarterly,company/segment scope,GMV directly reported at On-Demand scope; revenue mechanically summed from reported segments,quarterly_company_accounting,6131.0,847.0,USD,millions,5284.0,0.1381503832979938,7.238488783943329,6.238488783943329,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0182,Sea,contemporaneous clean event input,2022Q1,2022.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,17.4,1.5,USD,billions,15.899999999999999,0.08620689655172414,11.6,10.6,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0183,Sea,contemporaneous clean event input,2022Q2,2022.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,19.0,1.7,USD,billions,17.3,0.08947368421052632,11.176470588235295,10.176470588235295,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0184,Sea,contemporaneous clean event input,2022Q3,2022.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,19.1,1.9,USD,billions,17.200000000000003,0.09947643979057591,10.05263157894737,9.05263157894737,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0185,Sea,contemporaneous clean event input,2022Q4,2022.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,18.0,2.1,USD,billions,15.9,0.11666666666666667,8.571428571428571,7.571428571428571,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0186,Sea,contemporaneous clean event input,2023Q4,2023.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,23.1,2.6,USD,billions,20.5,0.11255411255411255,8.884615384615385,7.884615384615385,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0187,Sea,contemporaneous clean event input,2024Q1,2024.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,23.6,2.7,USD,billions,20.900000000000002,0.11440677966101695,8.74074074074074,7.7407407407407405,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0188,Sea,contemporaneous clean event input,2024Q2,2024.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,23.3,2.8,USD,billions,20.5,0.12017167381974247,8.321428571428573,7.321428571428573,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0189,Sea,contemporaneous clean event input,2024Q3,2024.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,25.1,3.2,USD,billions,21.900000000000002,0.12749003984063745,7.84375,6.84375,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0190,Sea,contemporaneous clean event input,2024Q4,2024.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,28.6,3.7,USD,billions,24.900000000000002,0.12937062937062938,7.72972972972973,6.72972972972973,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0191,Sea,contemporaneous clean event input,2025Q1,2025.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,28.6,3.5,USD,billions,25.1,0.12237762237762237,8.171428571428573,7.171428571428573,supporting_source_reconciled_inventory,reporting/scope caveat,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0192,Sea,contemporaneous clean event input,2025Q2,2025.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,29.8,3.8,USD,billions,26.0,0.12751677852348992,7.842105263157896,6.842105263157896,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0193,Sea,contemporaneous clean event input,2025Q3,2025.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,32.2,4.3,USD,billions,27.900000000000002,0.13354037267080743,7.488372093023257,6.488372093023257,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0194,Sea,contemporaneous clean event input,2025Q4,2025.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,36.7,5.0,USD,billions,31.700000000000003,0.13623978201634876,7.340000000000001,6.340000000000001,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
OBS-0195,Sea,contemporaneous clean event input,2026Q1,2026.0,quarterly,company/segment scope,both panel fields directly reported at e-commerce segment scope,quarterly_company_accounting,37.3,5.1,USD,billions,32.199999999999996,0.13672922252010725,7.313725490196078,6.313725490196078,supporting_source_reconciled_inventory,,data/quarterly/quarterly_panel_source_coverage.csv
